Mod:Item:MetaData, Localized Name
gregtech:gt.blockmachines:2020, 1x Superconductor Wire
gregtech:gt.blockmachines:2021, 2x Superconductor Wire
gregtech:gt.blockmachines:2022, 4x Superconductor Wire
gregtech:gt.blockmachines:2023, 8x Superconductor Wire
gregtech:gt.blockmachines:2024, 12x Superconductor Wire
gregtech:gt.blockmachines:2025, 16x Superconductor Wire
gregtech:gt.blockmachines:4102, Lithium Frame Box
gregtech:gt.blockmachines:4104, Beryllium Frame Box
gregtech:gt.blockmachines:4106, Carbon Frame Box
gregtech:gt.blockmachines:4114, Magnesium Frame Box
gregtech:gt.blockmachines:4115, Aluminium Frame Box
gregtech:gt.blockmachines:4116, Silicon Frame Box
gregtech:gt.blockmachines:4121, Potassium Frame Box
gregtech:gt.blockmachines:4124, Titanium Frame Box
gregtech:gt.blockmachines:4125, Vanadium Frame Box
gregtech:gt.blockmachines:4126, Chrome Frame Box
gregtech:gt.blockmachines:4127, Manganese Frame Box
gregtech:gt.blockmachines:4128, Iron Frame Box
gregtech:gt.blockmachines:4129, Cobalt Frame Box
gregtech:gt.blockmachines:4130, Nickel Frame Box
gregtech:gt.blockmachines:4131, Copper Frame Box
gregtech:gt.blockmachines:4132, Zinc Frame Box
gregtech:gt.blockmachines:4133, Gallium Frame Box
gregtech:gt.blockmachines:4135, Arsenic Frame Box
gregtech:gt.blockmachines:4141, Yttrium Frame Box
gregtech:gt.blockmachines:4143, Niobium Frame Box
gregtech:gt.blockmachines:4144, Molybdenum Frame Box
gregtech:gt.blockmachines:4148, Palladium Frame Box
gregtech:gt.blockmachines:4150, Silver Frame Box
gregtech:gt.blockmachines:4152, Indium Frame Box
gregtech:gt.blockmachines:4153, Tin Frame Box
gregtech:gt.blockmachines:4154, Antimony Frame Box
gregtech:gt.blockmachines:4158, Caesium Frame Box
gregtech:gt.blockmachines:4161, Cerium Frame Box
gregtech:gt.blockmachines:4163, Neodymium Frame Box
gregtech:gt.blockmachines:4166, Europium Frame Box
gregtech:gt.blockmachines:4174, Lutetium Frame Box
gregtech:gt.blockmachines:4176, Tantalum Frame Box
gregtech:gt.blockmachines:4177, Tungsten Frame Box
gregtech:gt.blockmachines:4179, Osmium Frame Box
gregtech:gt.blockmachines:4180, Iridium Frame Box
gregtech:gt.blockmachines:4181, Platinum Frame Box
gregtech:gt.blockmachines:4182, Gold Frame Box
gregtech:gt.blockmachines:4185, Lead Frame Box
gregtech:gt.blockmachines:4186, Bismuth Frame Box
gregtech:gt.blockmachines:4192, Thorium Frame Box
gregtech:gt.blockmachines:4193, Uranium 235 Frame Box
gregtech:gt.blockmachines:4194, Uranium 238 Frame Box
gregtech:gt.blockmachines:4196, Plutonium 239 Frame Box
gregtech:gt.blockmachines:4197, Plutonium 241 Frame Box
gregtech:gt.blockmachines:4199, Americium Frame Box
gregtech:gt.blockmachines:4225, Neutronium Frame Box
gregtech:gt.blockmachines:4396, Bronze Frame Box
gregtech:gt.blockmachines:4397, Brass Frame Box
gregtech:gt.blockmachines:4398, Invar Frame Box
gregtech:gt.blockmachines:4399, Electrum Frame Box
gregtech:gt.blockmachines:4400, Wrought Iron Frame Box
gregtech:gt.blockmachines:4401, Steel Frame Box
gregtech:gt.blockmachines:4402, Stainless Steel Frame Box
gregtech:gt.blockmachines:4403, Pig Iron Frame Box
gregtech:gt.blockmachines:4404, Red Alloy Frame Box
gregtech:gt.blockmachines:4406, Cupronickel Frame Box
gregtech:gt.blockmachines:4407, Nichrome Frame Box
gregtech:gt.blockmachines:4408, Kanthal Frame Box
gregtech:gt.blockmachines:4409, Magnalium Frame Box
gregtech:gt.blockmachines:4410, Soldering Alloy Frame Box
gregtech:gt.blockmachines:4411, Battery Alloy Frame Box
gregtech:gt.blockmachines:4412, Tungstensteel Frame Box
gregtech:gt.blockmachines:4413, Osmiridium Frame Box
gregtech:gt.blockmachines:4419, Infused Gold Frame Box
gregtech:gt.blockmachines:4420, Naquadah Frame Box
gregtech:gt.blockmachines:4421, Naquadah Alloy Frame Box
gregtech:gt.blockmachines:4422, Enriched Naquadah Frame Box
gregtech:gt.blockmachines:4423, Naquadria Frame Box
gregtech:gt.blockmachines:4424, Duranium Frame Box
gregtech:gt.blockmachines:4425, Tritanium Frame Box
gregtech:gt.blockmachines:4426, Thaumium Frame Box
gregtech:gt.blockmachines:4427, Mithril Frame Box
gregtech:gt.blockmachines:4430, Black Steel Frame Box
gregtech:gt.blockmachines:4431, Damascus Steel Frame Box
gregtech:gt.blockmachines:4439, Cobalt Brass Frame Box
gregtech:gt.blockmachines:4440, Ultimet Frame Box
gregtech:gt.blockmachines:4441, Annealed Copper Frame Box
gregtech:gt.blockmachines:4444, Red Steel Frame Box
gregtech:gt.blockmachines:4445, Blue Steel Frame Box
gregtech:gt.blockmachines:4446, Sterling Silver Frame Box
gregtech:gt.blockmachines:4447, Rose Gold Frame Box
gregtech:gt.blockmachines:4448, Black Bronze Frame Box
gregtech:gt.blockmachines:4449, Bismuth Bronze Frame Box
gregtech:gt.blockmachines:4450, Magnetic Iron Frame Box
gregtech:gt.blockmachines:4451, Magnetic Steel Frame Box
gregtech:gt.blockmachines:4452, Magnetic Neodymium Frame Box
gregtech:gt.blockmachines:4453, Vanadium-Gallium Frame Box
gregtech:gt.blockmachines:4454, Yttrium Barium Cuprate Frame Box
gregtech:gt.blockmachines:4455, Niobium Nitride Frame Box
gregtech:gt.blockmachines:4456, Niobium-Titanium Frame Box
gregtech:gt.blockmachines:4459, Tin Alloy Frame Box
gregtech:gt.blockmachines:4460, Dark Steel Frame Box
gregtech:gt.blockmachines:4466, Tungstencarbide Frame Box
gregtech:gt.blockmachines:4467, Vanadiumsteel Frame Box
gregtech:gt.blockmachines:4468, HSS-G Frame Box
gregtech:gt.blockmachines:4469, HSS-E Frame Box
gregtech:gt.blockmachines:4470, HSS-S Frame Box
gregtech:gt.blockmachines:4566, Epoxy Resin Frame Box
gregtech:gt.blockmachines:4567, Silicone Rubber Frame Box
gregtech:gt.blockmachines:4568, Polycaprolactam Frame Box
gregtech:gt.blockmachines:4569, Polytetrafluoroethylene Frame Box
gregtech:gt.blockmachines:4706, Fiber-Reinforced Epoxy Resin Frame Box
gregtech:gt.blockmachines:4707, Borosilicate Glass Frame Box
gregtech:gt.blockmachines:4709, Nickel-Zinc Ferrite Frame Box
gregtech:gt.blockmachines:4727, Polyphenylene Sulfide Frame Box
gregtech:gt.blockmachines:4731, Styrene-Butadiene Rubber Frame Box
gregtech:gt.blockmachines:4732, Polystyrene Frame Box
gregtech:gt.blockmachines:4745, Polyvinyl Chloride Frame Box
gregtech:gt.blockmachines:4905, Wood Frame Box
gregtech:gt.blockmachines:4970, Polyethylene Frame Box
gregtech:gt.blockmachines:4976, Rubber Frame Box
gregtech:gt.blockmachines:4985, Sealed Wood Frame Box
gregtech:gt.blockmachines:5076, Gallium Arsenide Frame Box
gregtech:gt.blockmachines:5077, Indium Gallium Phosphide Frame Box
gregtech:gt.blockmachines:5101, Small Wooden Fluid Pipe
gregtech:gt.blockmachines:5102, Wooden Fluid Pipe
gregtech:gt.blockmachines:5103, Large Wooden Fluid Pipe
gregtech:gt.blockmachines:5110, Tiny Copper Fluid Pipe
gregtech:gt.blockmachines:5111, Small Copper Fluid Pipe
gregtech:gt.blockmachines:5112, Copper Fluid Pipe
gregtech:gt.blockmachines:5113, Large Copper Fluid Pipe
gregtech:gt.blockmachines:5114, Huge Copper Fluid Pipe
gregtech:gt.blockmachines:5120, Tiny Bronze Fluid Pipe
gregtech:gt.blockmachines:5121, Small Bronze Fluid Pipe
gregtech:gt.blockmachines:5122, Bronze Fluid Pipe
gregtech:gt.blockmachines:5123, Large Bronze Fluid Pipe
gregtech:gt.blockmachines:5124, Huge Bronze Fluid Pipe
gregtech:gt.blockmachines:5130, Tiny Steel Fluid Pipe
gregtech:gt.blockmachines:5131, Small Steel Fluid Pipe
gregtech:gt.blockmachines:5132, Steel Fluid Pipe
gregtech:gt.blockmachines:5133, Large Steel Fluid Pipe
gregtech:gt.blockmachines:5134, Huge Steel Fluid Pipe
gregtech:gt.blockmachines:5140, Tiny Stainless Steel Fluid Pipe
gregtech:gt.blockmachines:5141, Small Stainless Steel Fluid Pipe
gregtech:gt.blockmachines:5142, Stainless Steel Fluid Pipe
gregtech:gt.blockmachines:5143, Large Stainless Steel Fluid Pipe
gregtech:gt.blockmachines:5144, Huge Stainless Steel Fluid Pipe
gregtech:gt.blockmachines:5150, Tiny Titanium Fluid Pipe
gregtech:gt.blockmachines:5151, Small Titanium Fluid Pipe
gregtech:gt.blockmachines:5152, Titanium Fluid Pipe
gregtech:gt.blockmachines:5153, Large Titanium Fluid Pipe
gregtech:gt.blockmachines:5154, Huge Titanium Fluid Pipe
gregtech:gt.blockmachines:5160, Tiny Tungstensteel Fluid Pipe
gregtech:gt.blockmachines:5161, Small Tungstensteel Fluid Pipe
gregtech:gt.blockmachines:5162, Tungstensteel Fluid Pipe
gregtech:gt.blockmachines:5163, Large Tungstensteel Fluid Pipe
gregtech:gt.blockmachines:5164, Huge Tungstensteel Fluid Pipe
gregtech:gt.blockmachines:5165, Small High Pressure Fluid Pipe
gregtech:gt.blockmachines:5166, High Pressure Fluid Pipe
gregtech:gt.blockmachines:5167, Large High Pressure Fluid Pipe
gregtech:gt.blockmachines:5168, Plasma Containment Pipe
gregtech:gt.blockmachines:5170, Tiny Plastic Fluid Pipe
gregtech:gt.blockmachines:5171, Small Plastic Fluid Pipe
gregtech:gt.blockmachines:5172, Plastic Fluid Pipe
gregtech:gt.blockmachines:5173, Large Plastic Fluid Pipe
gregtech:gt.blockmachines:5174, Huge Plastic Fluid Pipe
gregtech:gt.blockmachines:5175, Tiny PTFE Fluid Pipe
gregtech:gt.blockmachines:5176, Small PTFE Fluid Pipe
gregtech:gt.blockmachines:5177, PTFE Fluid Pipe
gregtech:gt.blockmachines:5178, Large PTFE Fluid Pipe
gregtech:gt.blockmachines:5179, Huge PTFE Fluid Pipe
gregtech:gt.blockmachines:5602, Brass Item Pipe
gregtech:gt.blockmachines:5603, Large Brass Item Pipe
gregtech:gt.blockmachines:5604, Huge Brass Item Pipe
gregtech:gt.blockmachines:5607, Restrictive Brass Item Pipe
gregtech:gt.blockmachines:5608, Large Restrictive Brass Item Pipe
gregtech:gt.blockmachines:5609, Huge Restrictive Brass Item Pipe
gregtech:gt.blockmachines:5612, Electrum Item Pipe
gregtech:gt.blockmachines:5613, Large Electrum Item Pipe
gregtech:gt.blockmachines:5614, Huge Electrum Item Pipe
gregtech:gt.blockmachines:5617, Restrictive Electrum Item Pipe
gregtech:gt.blockmachines:5618, Large Restrictive Electrum Item Pipe
gregtech:gt.blockmachines:5619, Huge Restrictive Electrum Item Pipe
gregtech:gt.blockmachines:5622, Platinum Item Pipe
gregtech:gt.blockmachines:5623, Large Platinum Item Pipe
gregtech:gt.blockmachines:5624, Huge Platinum Item Pipe
gregtech:gt.blockmachines:5627, Restrictive Platinum Item Pipe
gregtech:gt.blockmachines:5628, Large Restrictive Platinum Item Pipe
gregtech:gt.blockmachines:5629, Huge Restrictive Platinum Item Pipe
gregtech:gt.blockmachines:5632, Osmium Item Pipe
gregtech:gt.blockmachines:5633, Large Osmium Item Pipe
gregtech:gt.blockmachines:5634, Huge Osmium Item Pipe
gregtech:gt.blockmachines:5637, Restrictive Osmium Item Pipe
gregtech:gt.blockmachines:5638, Large Restrictive Osmium Item Pipe
gregtech:gt.blockmachines:5639, Huge Restrictive Osmium Item Pipe
gregtech:gt.blockmachines:5640, PVC Item Pipe
gregtech:gt.blockmachines:5641, Large PVC Item Pipe
gregtech:gt.blockmachines:5642, Huge PVC Item Pipe
gregtech:gt.blockmachines:5643, Restrictive PVC Item Pipe
gregtech:gt.blockmachines:5644, Large Restrictive PVC Item Pipe
gregtech:gt.blockmachines:5645, Huge Restrictive PVC Item Pipe
gregtech:gt.blockmachines:5646, Wrought Iron Item Pipe
gregtech:gt.blockmachines:5647, Large Wrought Iron Item Pipe
gregtech:gt.blockmachines:5648, Huge Wrought Iron Item Pipe
gregtech:gt.blockmachines:5649, Restrictive Wrought Iron Item Pipe
gregtech:gt.blockmachines:5650, Large Restrictive Wrought Iron Item Pipe
gregtech:gt.blockmachines:5651, Huge Restrictive Wrought Iron Item Pipe
gregtech:gt.blockmachines:5652, Nickel Item Pipe
gregtech:gt.blockmachines:5653, Large Nickel Item Pipe
gregtech:gt.blockmachines:5654, Huge Nickel Item Pipe
gregtech:gt.blockmachines:5655, Restrictive Nickel Item Pipe
gregtech:gt.blockmachines:5656, Large Restrictive Nickel Item Pipe
gregtech:gt.blockmachines:5657, Huge Restrictive Nickel Item Pipe
gregtech:gt.blockmachines:5658, Cobalt Item Pipe
gregtech:gt.blockmachines:5659, Large Cobalt Item Pipe
gregtech:gt.blockmachines:5660, Huge Cobalt Item Pipe
gregtech:gt.blockmachines:5661, Restrictive Cobalt Item Pipe
gregtech:gt.blockmachines:5662, Large Restrictive Cobalt Item Pipe
gregtech:gt.blockmachines:5663, Huge Restrictive Cobalt Item Pipe
gregtech:gt.blockmachines:5664, Aluminium Item Pipe
gregtech:gt.blockmachines:5665, Large Aluminium Item Pipe
gregtech:gt.blockmachines:5666, Huge Aluminium Item Pipe
gregtech:gt.blockmachines:5667, Restrictive Aluminium Item Pipe
gregtech:gt.blockmachines:5668, Large Restrictive Aluminium Item Pipe
gregtech:gt.blockmachines:5669, Huge Restrictive Aluminium Item Pipe
gregtech:gt.blockmachines:9230, Ultra Low Voltage Chest Buffer
gregtech:gt.blockmachines:9231, Low Voltage Chest Buffer
gregtech:gt.blockmachines:9232, Medium Voltage Chest Buffer
gregtech:gt.blockmachines:9233, High Voltage Chest Buffer
gregtech:gt.blockmachines:9234, Extreme Voltage Chest Buffer
gregtech:gt.blockmachines:9235, Insane Voltage Chest Buffer
gregtech:gt.blockmachines:9236, Ludicrous Voltage Chest Buffer
gregtech:gt.blockmachines:9237, ZPM Voltage Chest Buffer
gregtech:gt.blockmachines:9238, Ultimate Voltage Chest Buffer
gregtech:gt.blockmachines:9239, MAX Voltage Chest Buffer
gregtech:gt.blockmachines:9240, Ultra Low Voltage Item Filter
gregtech:gt.blockmachines:9241, Low Voltage Item Filter
gregtech:gt.blockmachines:9242, Medium Voltage Item Filter
gregtech:gt.blockmachines:9243, High Voltage Item Filter
gregtech:gt.blockmachines:9244, Extreme Voltage Item Filter
gregtech:gt.blockmachines:9245, Insane Voltage Item Filter
gregtech:gt.blockmachines:9246, Ludicrous Voltage Item Filter
gregtech:gt.blockmachines:9247, ZPM Voltage Item Filter
gregtech:gt.blockmachines:9248, Ultimate Voltage Item Filter
gregtech:gt.blockmachines:9249, MAX Voltage Item Filter
gregtech:gt.blockmachines:9250, Ultra Low Voltage Type Filter
gregtech:gt.blockmachines:9251, Low Voltage Type Filter
gregtech:gt.blockmachines:9252, Medium Voltage Type Filter
gregtech:gt.blockmachines:9253, High Voltage Type Filter
gregtech:gt.blockmachines:9254, Extreme Voltage Type Filter
gregtech:gt.blockmachines:9255, Insane Voltage Type Filter
gregtech:gt.blockmachines:9256, Ludicrous Voltage Type Filter
gregtech:gt.blockmachines:9257, ZPM Voltage Type Filter
gregtech:gt.blockmachines:9258, Ultimate Voltage Type Filter
gregtech:gt.blockmachines:9259, MAX Voltage Type Filter
gregtech:gt.blockmachines:9270, Ultra Low Voltage Regulator
gregtech:gt.blockmachines:9271, Low Voltage Regulator
gregtech:gt.blockmachines:9272, Medium Voltage Regulator
gregtech:gt.blockmachines:9273, High Voltage Regulator
gregtech:gt.blockmachines:9274, Extreme Voltage Regulator
gregtech:gt.blockmachines:9275, Insane Voltage Regulator
gregtech:gt.blockmachines:9276, Ludicrous Voltage Regulator
gregtech:gt.blockmachines:9277, ZPM Voltage Regulator
gregtech:gt.blockmachines:9278, Ultimate Voltage Regulator
gregtech:gt.blockmachines:9279, MAX Voltage Regulator
gregtech:gt.blockmachines:9300, Ultra Low Voltage Super Buffer
gregtech:gt.blockmachines:9301, Low Voltage Super Buffer
gregtech:gt.blockmachines:9302, Medium Voltage Super Buffer
gregtech:gt.blockmachines:9303, High Voltage Super Buffer
gregtech:gt.blockmachines:9304, Extreme Voltage Super Buffer
gregtech:gt.blockmachines:9305, Insane Voltage Super Buffer
gregtech:gt.blockmachines:9306, Ludicrous Voltage Super Buffer
gregtech:gt.blockmachines:9307, ZPM Voltage Super Buffer
gregtech:gt.blockmachines:9308, Ultimate Voltage Super Buffer
gregtech:gt.blockmachines:9309, MAX Voltage Super Buffer
gregtech:gt.blockmachines:9320, Ultra Low Voltage Item Distributor
gregtech:gt.blockmachines:9321, Low Voltage Item Distributor
gregtech:gt.blockmachines:9322, Medium Voltage Item Distributor
gregtech:gt.blockmachines:9323, High Voltage Item Distributor
gregtech:gt.blockmachines:9324, Extreme Voltage Item Distributor
gregtech:gt.blockmachines:9325, Insane Voltage Item Distributor
gregtech:gt.blockmachines:9326, Ludicrous Voltage Item Distributor
gregtech:gt.blockmachines:9327, ZPM Voltage Item Distributor
gregtech:gt.blockmachines:9328, Ultimate Voltage Item Distributor
gregtech:gt.blockmachines:9329, MAX Voltage Item Distributor
gregtech:gt.blockcasings:0, ULV Machine Casing
gregtech:gt.blockcasings:1, LV Machine Casing
gregtech:gt.blockcasings:2, MV Machine Casing
gregtech:gt.blockcasings:3, HV Machine Casing
gregtech:gt.blockcasings:4, EV Machine Casing
gregtech:gt.blockcasings:5, IV Machine Casing
gregtech:gt.blockcasings:6, LuV Machine Casing
gregtech:gt.blockcasings:7, ZPM Machine Casing
gregtech:gt.blockcasings:8, UV Machine Casing
gregtech:gt.blockcasings:9, MAX Machine Casing
gregtech:gt.blockcasings:10, Bronze Plated Bricks
gregtech:gt.blockcasings:11, Heat Proof Machine Casing
gregtech:gt.blockcasings:12, Cupronickel Coil Block (Deprecated)
gregtech:gt.blockcasings:13, Kanthal Coil Block (Deprecated)
gregtech:gt.blockcasings:14, Nichrome Coil Block (Deprecated)
gregtech:gt.blockcasings:15, Superconducting Coil Block
gregtech:gt.blockcasings2:0, Solid Steel Machine Casing
gregtech:gt.blockcasings2:1, Frost Proof Machine Casing
gregtech:gt.blockcasings2:2, Bronze Gear Box Casing
gregtech:gt.blockcasings2:3, Steel Gear Box Casing
gregtech:gt.blockcasings2:4, Titanium Gear Box Casing
gregtech:gt.blockcasings2:5, Assembling Line Casing
gregtech:gt.blockcasings2:6, Processor Machine Casing
gregtech:gt.blockcasings2:7, Data Drive Machine Casing
gregtech:gt.blockcasings2:8, Containment Field Machine Casing
gregtech:gt.blockcasings2:9, Assembler Machine Casing
gregtech:gt.blockcasings2:10, Pump Machine Casing
gregtech:gt.blockcasings2:11, Motor Machine Casing
gregtech:gt.blockcasings2:12, Bronze Pipe Casing
gregtech:gt.blockcasings2:13, Steel Pipe Casing
gregtech:gt.blockcasings2:14, Titanium Pipe Casing
gregtech:gt.blockcasings2:15, Tungstensteel Pipe Casing
gregtech:gt.blockcasings3:0, Yellow Stripes Block
gregtech:gt.blockcasings3:1, Yellow Stripes Block
gregtech:gt.blockcasings3:2, Radioactive Hazard Sign Block
gregtech:gt.blockcasings3:3, Bio Hazard Sign Block
gregtech:gt.blockcasings3:4, Explosion Hazard Sign Block
gregtech:gt.blockcasings3:5, Fire Hazard Sign Block
gregtech:gt.blockcasings3:6, Acid Hazard Sign Block
gregtech:gt.blockcasings3:7, Magic Hazard Sign Block
gregtech:gt.blockcasings3:8, Frost Hazard Sign Block
gregtech:gt.blockcasings3:9, Noise Hazard Sign Block
gregtech:gt.blockcasings3:10, Grate Machine Casing
gregtech:gt.blockcasings3:11, Filter Machine Casing
gregtech:gt.blockcasings3:12, Radiation Proof Machine Casing
gregtech:gt.blockcasings3:13, Bronze Firebox Casing
gregtech:gt.blockcasings3:14, Steel Firebox Casing
gregtech:gt.blockcasings3:15, Tungstensteel Firebox Casing
gregtech:gt.blockcasings4:0, Robust Tungstensteel Machine Casing
gregtech:gt.blockcasings4:1, Clean Stainless Steel Machine Casing
gregtech:gt.blockcasings4:2, Stable Titanium Machine Casing
gregtech:gt.blockcasings4:3, Titanium Firebox Casing
gregtech:gt.blockcasings4:6, Fusion Machine Casing
gregtech:gt.blockcasings4:7, Fusion Coil Block
gregtech:gt.blockcasings4:8, Fusion Machine Casing MK II
gregtech:gt.blockcasings4:9, Turbine Casing
gregtech:gt.blockcasings4:10, Stainless Steel Turbine Casing
gregtech:gt.blockcasings4:11, Titanium Turbine Casing
gregtech:gt.blockcasings4:12, Tungstensteel Turbine Casing
gregtech:gt.blockcasings4:13, Engine Intake Casing
gregtech:gt.blockcasings4:14, Mining Osmiridium Casing
gregtech:gt.blockcasings4:15, Firebricks
gregtech:gt.blockcasings5:0, Cupronickel Coil Block
gregtech:gt.blockcasings5:1, Kanthal Coil Block
gregtech:gt.blockcasings5:2, Nichrome Coil Block
gregtech:gt.blockcasings5:3, Tungstensteel Coil Block
gregtech:gt.blockcasings5:4, HSS-G Coil Block
gregtech:gt.blockcasings5:5, Naquadah Coil Block
gregtech:gt.blockcasings5:6, Naquadah Alloy Coil Block
gregtech:gt.blockcasings8:0, Chemically Inert Machine Casing
gregtech:gt.blockcasings8:1, PTFE Pipe Casing
gregtech:gt.blockgranites:0, Black Granite
gregtech:gt.blockgranites:1, Black Granite Cobblestone
gregtech:gt.blockgranites:2, Mossy Black Granite Cobblestone
gregtech:gt.blockgranites:3, Black Granite Bricks
gregtech:gt.blockgranites:4, Cracked Black Granite Bricks
gregtech:gt.blockgranites:5, Mossy Black Granite Bricks
gregtech:gt.blockgranites:6, Chiseled Black Granite
gregtech:gt.blockgranites:7, Smooth Black Granite
gregtech:gt.blockgranites:8, Red Granite
gregtech:gt.blockgranites:9, Red Granite Cobblestone
gregtech:gt.blockgranites:10, Mossy Red Granite Cobblestone
